"","TIM_DAY","ITE_AUCTION_START_DATETIME","ITE_AUCTION_STOP_DATETIME","DEALER_TYPE_GROUP_DESC","OPERATION","TOTAL_AREA","COVERED_AREA","BEDROOMS","ROOMS","ITE_ITEM_ID","PROPERTY_TYPE","SIT_CURRENCY_ID","ITE_CURRENT_PRICE","PRECIO_LOCAL","ID Final","mes","tc_prom","geometry","dummy_dolar","precio_pesos","precio_dolares","pesosm2tot","dolaresm2tot","pesosm2_cub","dolaresm2_cub","fid","cod_ent","cod_loc","nombre","zona_venta","zona_alq","digitos_iguales","digitos_iguales_pesos","digitos_iguales_m2tot","borrar","ID FINAL","ID","desarrollo prioritario"
"67","2024-01-06T00:00:00Z","2023-12-14T00:00:00Z","2024-01-13T00:00:00Z","Fsbo","Alquiler","45","45","1","2",NA,"Departamento","ARG","210000","210000","1797893155","2024-01","1153.54","c(-58.5598015, -34.6229045)","FALSE","210000","182.05","4666.67","4.05","4666.67","4.05","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"68","2023-12-31T00:00:00Z","2023-12-17T10:12:05Z","2024-01-16T00:00:00Z","Fsbo","Alquiler","70","65","1","3",NA,"Departamento","ARG","180000","180000","1798399787","2023-12","965.59","c(-58.5734003, -34.6118671)","FALSE","180000","186.41","2571.43","2.66","2769.23","2.87","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"69","2024-01-15T00:00:00Z","2023-12-17T00:00:00Z","2024-01-16T00:00:00Z","Fsbo","Alquiler","70","65","1","3",NA,"Departamento","ARG","180000","180000","1798399787","2024-01","1153.54","c(-58.5734003, -34.6118671)","FALSE","180000","156.04","2571.43","2.23","2769.23","2.4","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"70","2023-12-31T00:00:00Z","2023-12-18T17:06:10Z","2024-03-17T00:00:00Z","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","190000","190000","1798547383","2023-12","965.59","c(-58.5633836, -34.5975999)","FALSE","190000","196.77","5428.57","5.62","5428.57","5.62","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"71","2024-01-03T00:00:00Z","2023-12-18T00:00:00Z","2024-03-17T00:00:00Z","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","190000","190000","1798547383","2024-01","1153.54","c(-58.5633836, -34.5975999)","FALSE","190000","164.71","5428.57","4.71","5428.57","4.71","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"72","2023-12-31T00:00:00Z","2023-12-18T17:36:25Z","2024-01-17T00:00:00Z","Fsbo","Alquiler","40","40","1","2",NA,"Departamento","ARG","200000","200000","1798692287","2023-12","965.59","c(-58.5419294, -34.6370859)","FALSE","200000","207.13","5000","5.18","5000","5.18","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"73","2024-01-14T00:00:00Z","2023-12-18T00:00:00Z","2024-01-17T00:00:00Z","Fsbo","Alquiler","40","40","1","2",NA,"Departamento","ARG","200000","200000","1798692287","2024-01","1153.54","c(-58.5419294, -34.6370859)","FALSE","200000","173.38","5000","4.33","5000","4.33","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"74","2023-12-31T00:00:00Z","2023-12-18T17:26:41Z","2024-03-17T00:00:00Z","Inmobiliaria","Alquiler","140","90","2","3",NA,"Casa","ARG","450000","450000","1798769375","2023-12","965.59","c(-58.5964054, -34.590221)","FALSE","450000","466.04","3214.29","3.33","5000","5.18","19","3","6840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"75","2024-01-28T00:00:00Z","2023-12-18T00:00:00Z","2024-03-17T00:00:00Z","Inmobiliaria","Alquiler","140","90","2","3",NA,"Casa","ARG","450000","450000","1798769375","2024-01","1153.54","c(-58.5964054, -34.590221)","FALSE","450000","390.1","3214.29","2.79","5000","4.33","19","3","6840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"76","2023-12-31T00:00:00Z","2023-12-19T14:14:47Z","2024-03-18T00:00:00Z","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","190000","190000","1798834159","2023-12","965.59","c(-58.5685387, -34.6061707)","FALSE","190000","196.77","4222.22","4.37","4750","4.92","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"77","2024-01-14T00:00:00Z","2023-12-19T00:00:00Z","2024-03-18T00:00:00Z","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","180000","180000","1798834159","2024-01","1153.54","c(-58.5685387, -34.6061707)","FALSE","180000","156.04","4000","3.47","4500","3.9","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"78","2023-12-31T00:00:00Z","2023-12-20T10:13:10Z","2024-03-19T00:00:00Z","Inmobiliaria","Alquiler","37","34","1","2",NA,"Departamento","ARG","220000","220000","1799236259","2023-12","965.59","c(-58.5625783, -34.6090598)","FALSE","220000","227.84","5945.95","6.16","6470.59","6.7","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"79","2024-01-11T00:00:00Z","2023-12-20T00:00:00Z","2024-03-19T00:00:00Z","Inmobiliaria","Alquiler","37","34","1","2",NA,"Departamento","ARG","220000","220000","1799236259","2024-01","1153.54","c(-58.5625783, -34.6090598)","FALSE","220000","190.72","5945.95","5.15","6470.59","5.61","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"80","2023-12-31T00:00:00Z","2023-12-22T16:57:40Z","2024-03-21T00:00:00Z","Inmobiliaria","Alquiler","39","34","1","2",NA,"Departamento","ARG","270000","270000","1799882419","2023-12","965.59","c(-58.5467344, -34.5990645)","FALSE","270000","279.62","6923.08","7.17","7941.18","8.22","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"81","2024-01-07T00:00:00Z","2023-12-22T00:00:00Z","2024-03-21T00:00:00Z","Inmobiliaria","Alquiler","39","34","1","2",NA,"Departamento","ARG","270000","270000","1799882419","2024-01","1153.54","c(-58.5467344, -34.5990645)","FALSE","270000","234.06","6923.08","6","7941.18","6.88","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"82","2023-12-31T00:00:00Z","2023-12-23T13:04:40Z","2024-03-22T00:00:00Z","Inmobiliaria","Alquiler","36","36","1","2",NA,"Departamento","ARG","150000","150000","1799974527","2023-12","965.59","c(-58.5945018, -34.586777)","FALSE","150000","155.35","4166.67","4.32","4166.67","4.32","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"83","2024-01-07T00:00:00Z","2023-12-23T00:00:00Z","2024-03-23T00:00:00Z","Inmobiliaria","Alquiler","36","36","1","2",NA,"Departamento","ARG","150000","150000","1799974527","2024-01","1153.54","c(-58.5945018, -34.586777)","FALSE","150000","130.03","4166.67","3.61","4166.67","3.61","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"84","2023-12-31T00:00:00Z","2023-12-25T21:46:08Z","2024-01-24T00:00:00Z","Fsbo","Alquiler","42","42","1","2",NA,"Departamento","ARG","220000","220000","1800315079","2023-12","965.59","c(-58.5687669, -34.5894467)","FALSE","220000","227.84","5238.1","5.42","5238.1","5.42","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"85","2024-01-31T00:00:00Z","2023-12-25T00:00:00Z","2024-01-24T00:00:00Z","Fsbo","Alquiler","42","42","1","2",NA,"Departamento","ARG","220000","220000","1800315079","2024-01","1153.54","c(-58.5687669, -34.5894467)","FALSE","220000","190.72","5238.1","4.54","5238.1","4.54","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"86","2024-02-05T00:00:00Z","2023-12-25 21:46:08","2024-01-24 0:00:00","Fsbo","Alquiler","42","42","1","2",NA,"Departamento","ARG","220000","220000","1800315079","2024-02","1128.8","c(-58.5687669, -34.5894467)","FALSE","220000","194.9","5238.1","4.64","5238.1","4.64","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"87","2023-12-31T00:00:00Z","2023-12-27T13:33:29Z","2024-01-26T00:00:00Z","Fsbo","Alquiler","90","86","1","3",NA,"Departamento","ARG","245000","245000","1800630135","2023-12","965.59","c(-58.5390502, -34.6447593)","FALSE","245000","253.73","2722.22","2.82","2848.84","2.95","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"88","2024-01-25T00:00:00Z","2023-12-27T00:00:00Z","2024-01-26T00:00:00Z","Fsbo","Alquiler","90","86","1","3",NA,"Departamento","ARG","245000","245000","1800630135","2024-01","1153.54","c(-58.5390502, -34.6447593)","FALSE","245000","212.39","2722.22","2.36","2848.84","2.47","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"89","2023-12-31T00:00:00Z","2023-12-27T14:43:33Z","2024-03-26T00:00:00Z","Inmobiliaria","Alquiler","120","110","2","3",NA,"Departamento","ARG","240000","240000","1800693727","2023-12","965.59","c(-58.5614204, -34.5959702)","FALSE","240000","248.55","2000","2.07","2181.82","2.26","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"90","2024-01-07T00:00:00Z","2023-12-27T00:00:00Z","2024-03-26T00:00:00Z","Inmobiliaria","Alquiler","120","110","2","3",NA,"Departamento","ARG","260000","260000","1800693727","2024-01","1153.54","c(-58.5614204, -34.5959702)","FALSE","260000","225.39","2166.67","1.88","2363.64","2.05","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"91","2023-12-31T00:00:00Z","2023-12-27T23:16:52Z","2024-03-26T00:00:00Z","Inmobiliaria","Alquiler","45","43","1","2",NA,"Departamento","ARG","210000","210000","1800891539","2023-12","965.59","c(-58.5706541, -34.5895516)","FALSE","210000","217.48","4666.67","4.83","4883.72","5.06","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"92","2024-01-01T00:00:00Z","2023-12-27T00:00:00Z","2024-03-26T00:00:00Z","Inmobiliaria","Alquiler","45","43","1","2",NA,"Departamento","ARG","210000","210000","1800891539","2024-01","1153.54","c(-58.5706541, -34.5895516)","FALSE","210000","182.05","4666.67","4.05","4883.72","4.23","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"93","2023-12-31T00:00:00Z","2023-12-28T15:57:50Z","2024-03-27T00:00:00Z","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","130000","130000","1801110747","2023-12","965.59","c(-58.5451924, -34.6403457)","FALSE","130000","134.63","3714.29","3.85","3714.29","3.85","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"94","2024-01-29T00:00:00Z","2023-12-28T00:00:00Z","2024-03-27T00:00:00Z","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","130000","130000","1801110747","2024-01","1153.54","c(-58.5451924, -34.6403457)","FALSE","130000","112.7","3714.29","3.22","3714.29","3.22","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"95","2023-12-31T00:00:00Z","2023-12-29T10:13:36Z","2024-01-28T00:00:00Z","Fsbo","Alquiler","33","33","1","2",NA,"Departamento","DOL","250","201987.5","1801220451","2023-12","965.59","c(-58.5901693, -34.5883275)","TRUE","241397.5","250","7315.08","7.58","7315.08","7.58","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"96","2024-01-16T00:00:00Z","2023-12-29T00:00:00Z","2024-01-28T00:00:00Z","Fsbo","Alquiler","33","33","1","2",NA,"Departamento","ARG","200000","200000","1801220451","2024-01","1153.54","c(-58.5901693, -34.5883275)","FALSE","200000","173.38","6060.61","5.25","6060.61","5.25","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"97","2023-12-31T00:00:00Z","2023-12-30T10:28:14Z","2024-03-29T00:00:00Z","Inmobiliaria","Alquiler","50","42","1","2",NA,"Departamento","ARG","200000","200000","1801406571","2023-12","965.59","c(-58.5859568, -34.5847714)","FALSE","200000","207.13","4000","4.14","4761.9","4.93","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"98","2024-01-18T00:00:00Z","2023-12-30T00:00:00Z","2024-03-29T00:00:00Z","Inmobiliaria","Alquiler","50","42","1","2",NA,"Departamento","ARG","180000","180000","1801406571","2024-01","1153.54","c(-58.5859568, -34.5847714)","FALSE","180000","156.04","3600","3.12","4285.71","3.72","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"99","2023-12-31T00:00:00Z","2023-12-30T10:36:48Z","2024-03-29T00:00:00Z","Inmobiliaria","Alquiler","45","45","1","2",NA,"Departamento","ARG","200000","200000","1801432087","2023-12","965.59","c(-58.5636838, -34.6080302)","FALSE","200000","207.13","4444.44","4.6","4444.44","4.6","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"100","2024-01-31T00:00:00Z","2023-12-30T00:00:00Z","2024-03-29T00:00:00Z","Inmobiliaria","Alquiler","45","45","1","2",NA,"Departamento","ARG","200000","200000","1801432087","2024-01","1153.54","c(-58.5636838, -34.6080302)","FALSE","200000","173.38","4444.44","3.85","4444.44","3.85","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"101","2024-02-18T00:00:00Z","2023-12-30 10:36:48","2024-03-29 0:00:00","Inmobiliaria","Alquiler","45","45","1","2",NA,"Departamento","ARG","200000","200000","1801432087","2024-02","1128.8","c(-58.5636838, -34.6080302)","FALSE","200000","177.18","4444.44","3.94","4444.44","3.94","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"102","2023-12-31T00:00:00Z","2023-12-30T10:03:28Z","2024-03-29T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","185000","185000","1801541615","2023-12","965.59","c(-58.5398834, -34.6024371)","FALSE","185000","191.59","4625","4.79","4625","4.79","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"103","2024-01-02T00:00:00Z","2023-12-30T00:00:00Z","2024-03-29T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","185000","185000","1801541615","2024-01","1153.54","c(-58.5398834, -34.6024371)","FALSE","185000","160.38","4625","4.01","4625","4.01","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"104","2023-12-31T00:00:00Z","2023-12-30T10:46:10Z","2024-03-29T00:00:00Z","Inmobiliaria","Alquiler","33","30","0","1",NA,"Departamento","ARG","180000","180000","1801567903","2023-12","965.59","c(-58.5743207, -34.6075977)","FALSE","180000","186.41","5454.55","5.65","6000","6.21","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"105","2024-01-30T00:00:00Z","2023-12-30T00:00:00Z","2024-03-29T00:00:00Z","Inmobiliaria","Alquiler","33","30","0","1",NA,"Departamento","ARG","170000","170000","1801567903","2024-01","1153.54","c(-58.5743207, -34.6075977)","FALSE","170000","147.37","5151.52","4.47","5666.67","4.91","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"106","2024-01-31T00:00:00Z","2024-01-01T00:00:00Z","2024-03-31T00:00:00Z","Inmobiliaria","Alquiler","30","30","0","1",NA,"Departamento","ARG","160000","160000","1801814835","2024-01","1153.54","c(-58.5941769, -34.5869596)","FALSE","160000","138.7","5333.33","4.62","5333.33","4.62","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"107","2024-02-29T00:00:00Z","2024-01-01 21:31:50","2024-03-31 0:00:00","Inmobiliaria","Alquiler","30","30","0","1",NA,"Departamento","ARG","160000","160000","1801814835","2024-02","1128.8","c(-58.5941769, -34.5869596)","FALSE","160000","141.74","5333.33","4.72","5333.33","4.72","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"108","2024-03-17T00:00:00Z","2024-01-01 21:31:50","2024-03-31 00:00:00","Inmobiliaria","Alquiler","30","30","0","1",NA,"Departamento","ARG","160000","160000","1801814835","2024-03","1019.49","c(-58.5941769, -34.5869596)","FALSE","160000","156.94","5333.33","5.23","5333.33","5.23","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"109","2024-01-31T00:00:00Z","2024-01-03T00:00:00Z","2024-04-03T00:00:00Z","Inmobiliaria","Alquiler","41","35","1","2",NA,"Departamento","ARG","250000","250000","1802179215","2024-01","1153.54","c(-58.5622216, -34.6090162)","FALSE","250000","216.72","6097.56","5.29","7142.86","6.19","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"110","2024-02-29T00:00:00Z","2024-01-03 15:18:19","2024-04-03 12:38:55","Inmobiliaria","Alquiler","41","35","1","2",NA,"Departamento","ARG","250000","250000","1802179215","2024-02","1128.8","c(-58.5622216, -34.6090162)","FALSE","250000","221.47","6097.56","5.4","7142.86","6.33","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"111","2024-03-30T00:00:00Z","2024-01-03 15:18:19","2024-04-05 03:30:28","Inmobiliaria","Alquiler","41","35","1","2",NA,"Departamento","ARG","250000","250000","1802179215","2024-03","1019.49","c(-58.5622216, -34.6090162)","FALSE","250000","245.22","6097.56","5.98","7142.86","7.01","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"112","2024-04-04T00:00:00Z","2024-01-03 15:18:19","2024-04-05 03:30:28","Inmobiliaria","Alquiler","41","35","1","2",NA,"Departamento","ARG","250000","250000","1802179215","2024-04","1035.92","c(-58.5622216, -34.6090162)","FALSE","250000","241.33","6097.56","5.89","7142.86","6.9","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"113","2024-01-31T00:00:00Z","2024-01-03T00:00:00Z","2024-04-02T00:00:00Z","Inmobiliaria","Alquiler","100","70","1","2",NA,"Departamento","ARG","320000","320000","1802212511","2024-01","1153.54","c(-58.5792645, -34.5858094)","FALSE","320000","277.41","3200","2.77","4571.43","3.96","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"114","2024-02-18T00:00:00Z","2024-01-03 17:33:36","2024-04-02 0:00:00","Inmobiliaria","Alquiler","100","70","1","2",NA,"Departamento","ARG","320000","320000","1802212511","2024-02","1128.8","c(-58.5792645, -34.5858094)","FALSE","320000","283.49","3200","2.83","4571.43","4.05","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"115","2024-01-31T00:00:00Z","2024-01-03T00:00:00Z","2024-04-02T00:00:00Z","Inmobiliaria","Alquiler","80","70","2","3",NA,"Casa","ARG","320000","320000","1802367071","2024-01","1153.54","c(-58.5792645, -34.5858094)","FALSE","320000","277.41","4000","3.47","4571.43","3.96","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"116","2024-02-18T00:00:00Z","2024-01-03 17:21:50","2024-04-02 0:00:00","Inmobiliaria","Alquiler","80","70","2","3",NA,"Casa","ARG","320000","320000","1802367071","2024-02","1128.8","c(-58.5792645, -34.5858094)","FALSE","320000","283.49","4000","3.54","4571.43","4.05","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"117","2024-01-31T00:00:00Z","2024-01-03T00:00:00Z","2024-04-02T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Casa","ARG","180000","180000","1802412679","2024-01","1153.54","c(-58.5632057, -34.6130714)","FALSE","180000","156.04","4500","3.9","4500","3.9","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"118","2024-02-04T00:00:00Z","2024-01-03 17:40:17","2024-04-02 0:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Casa","ARG","180000","180000","1802412679","2024-02","1128.8","c(-58.5632057, -34.6130714)","FALSE","180000","159.46","4500","3.99","4500","3.99","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"119","2024-01-31T00:00:00Z","2024-01-04T00:00:00Z","2024-04-03T00:00:00Z","Inmobiliaria","Alquiler","48","45","1","2",NA,"Departamento","ARG","230000","230000","1802485223","2024-01","1153.54","c(-58.5612242, -34.5930581)","FALSE","230000","199.39","4791.67","4.15","5111.11","4.43","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
